,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2
435,283660,印度尼西亚语,2020,601,1,10359,文学,外国语言文学类
436,284069,法学,2020,604,1,10359,法学,法学类
437,284479,统计学类,2020,666,2,10384,理学,统计学类
438,284890,经济学类,2020,665,2,10384,经济学,经济学类
439,285302,数学类,2020,665,2,10384,理学,数学类
440,285715,物理学类,2020,665,2,10384,理学,物理学类
441,286129,生物科学类,2020,664,2,10384,理学,生物科学类
442,286544,计算机类,2020,664,2,10384,工学,计算机类
443,286960,数据科学与大数据技术,2020,664,2,10384,工学,计算机类
444,287377,法学类,2020,663,2,10384,法学,法学类
445,287795,电子信息类,2020,663,2,10384,工学,电子信息类
446,288214,软件工程,2020,663,2,10384,工学,计算机类
447,288634,建筑类,2020,663,2,10384,工学,建筑类
448,289055,工商管理类,2020,663,2,10384,管理学,工商管理类
449,289477,会计学,2020,663,2,10384,管理学,工商管理类
450,289900,外国语言文学类,2020,662,2,10384,文学,外国语言文学类
451,290324,化学类,2020,662,2,10384,理学,化学类
452,290749,材料类,2020,662,2,10384,工学,材料类
453,291175,新能源科学与工程,2020,662,2,10384,工学,能源动力类
454,291602,土木类,2020,662,2,10384,工学,土木类
455,292030,环境科学与工程类,2020,662,2,10384,工学,环境科学与工程类
456,292459,管理科学与工程类,2020,662,2,10384,管理学,管理科学与工程类
457,292889,建筑类（学制五年）,2020,663,2,10384,工学,建筑类
458,293320,工商管理类,2020,663,2,10384,管理学,工商管理类
459,293752,会计学（含会计、财务）,2020,663,1,10384,管理学,工商管理类
460,294185,外国语言文学类（外国语言文学加会计或财务）,2020,662,1,10384,文学,外国语言文学类
461,294619,化学类,2020,662,1,10384,理学,化学类
462,295054,材料类,2020,662,1,10384,工学,材料类
463,295490,新能源科学与工程,2020,662,1,10384,工学,能源动力类
464,295927,土木类,2020,662,1,10384,工学,土木类
465,296365,环境科学与工程类,2020,662,1,10384,工学,环境科学与工程类
466,296804,管理科学与工程类,2020,662,1,10384,管理学,管理科学与工程类
467,297244,计算机类,2020,641,2,10386,工学,计算机类
468,297685,电气工程及其自动化,2020,637,2,10386,工学,电气类
469,298127,化学,2020,637,2,10386,理学,化学类
470,298570,电子科学与技术,2020,637,2,10386,工学,电子信息类
471,299014,人文地理与城乡规划,2020,636,2,10386,理学,地理科学类
472,299459,高分子材料与工程,2020,635,2,10386,工学,材料类
473,299905,信息安全,2020,635,2,10386,工学,计算机类
474,300352,电子商务,2020,635,2,10386,管理学,电子商务类
475,300800,金融学,2020,634,2,10386,经济学,金融学类
476,301249,地质工程,2020,634,2,10386,工学,地质类
477,301699,信息管理与信息系统,2020,634,2,10386,管理学,管理科学与工程类
478,302150,数字媒体技术,2020,633,2,10386,工学,计算机类
479,302602,车辆工程,2020,632,2,10386,工学,机械类
480,303055,材料成型及控制工程,2020,632,2,10386,工学,机械类
481,303509,土木工程,2020,632,2,10386,工学,土木类
482,303964,油气储运工程,2020,632,2,10386,工学,矿业类
483,304420,过程装备与控制工程,2020,631,2,10386,工学,机械类
484,304877,机器人工程,2020,631,2,10386,工学,自动化类
485,305335,智能建造,2020,631,2,10386,工学,土木类
486,305794,交通运输类,2020,630,2,10386,工学,交通运输类
487,306254,英语,2020,629,2,10386,文学,外国语言文学类
488,306715,生物医学工程,2020,628,2,10386,工学,生物医学工程类
489,307177,食品科学与工程,2020,628,2,10386,工学,食品科学与工程类
490,307640,材料科学与工程,2020,627,2,10386,工学,材料类
491,308104,化学工程与工艺,2020,627,2,10386,工学,化工与制药类
492,308569,微电子科学与工程,2020,627,2,10386,工学,电子信息类
493,309035,城乡规划,2020,627,2,10386,工学,建筑类
494,309502,工程管理,2020,627,2,10386,管理学,管理科学与工程类
495,309970,法学,2020,612,1,10386,法学,法学类
496,310439,财政学,2020,611,1,10386,经济学,财政学类
497,310909,汉语言文学,2020,610,1,10386,文学,中国语言文学类
498,311380,公共管理类,2020,610,1,10386,管理学,公共管理类
499,311852,日语,2020,610,1,10386,文学,外国语言文学类
500,312325,临床医学,2020,634,2,10403,医学,临床医学类
501,312799,电气工程及其自动化,2020,633,2,10403,工学,电气类
502,313274,电气工程及其自动化,2020,633,2,10403,工学,电气类
503,313750,人工智能,2020,632,2,10403,工学,电子信息类
504,314227,口腔医学,2020,632,2,10403,医学,口腔医学类
505,314705,电子信息类,2020,631,2,10403,工学,电子信息类
506,315184,计算机类,2020,630,2,10403,工学,计算机类
507,315664,机械设计制造及其自动化,2020,629,2,10403,工学,机械类
508,316145,自动化,2020,628,2,10403,工学,自动化类
509,316627,医学影像学,2020,628,2,10403,医学,临床医学类
510,317110,会计学,2020,626,2,10403,管理学,工商管理类
511,317594,数学类,2020,626,2,10403,理学,数学类
512,318079,金融数学,2020,625,2,10403,经济学,金融学类
513,318565,计算机类,2020,625,2,10403,工学,计算机类
514,319052,儿科学,2020,625,2,10403,医学,临床医学类
515,319540,材料成型及控制工程,2020,624,2,10403,工学,机械类
516,320029,工程力学,2020,624,2,10403,工学,力学类
517,320519,化学类,2020,624,2,10403,理学,化学类
518,321010,工业设计,2020,624,2,10403,工学,机械类
519,321502,能源与动力工程,2020,624,2,10403,工学,能源动力类
520,321995,食品科学与工程类,2020,624,2,10403,工学,食品科学与工程类
521,322489,药学,2020,624,2,10403,医学,药学类
522,322984,过程装备与控制工程,2020,623,2,10403,工学,机械类
523,323480,物理学类,2020,623,2,10403,理学,物理学类
524,323977,生物科学类,2020,623,2,10403,理学,生物科学类
525,324475,材料类,2020,623,2,10403,工学,材料类
526,324974,土木类,2020,623,2,10403,工学,土木类
527,325474,水利水电工程,2020,623,2,10403,工学,水利类
528,325975,环境科学与工程类,2020,623,2,10403,工学,环境科学与工程类
529,326477,建筑类,2020,623,2,10403,工学,建筑类
530,326980,麻醉学,2020,623,2,10403,医学,临床医学类
531,327484,智能医学工程,2020,623,2,10403,医学,医学技术类
532,327989,护理学,2020,623,2,10403,医学,护理学类
533,328495,管理科学与工程类,2020,623,2,10403,管理学,管理科学与工程类
534,329002,旅游管理类,2020,623,2,10403,管理学,旅游管理类
535,329510,测控技术与仪器,2020,622,2,10403,工学,仪器类
536,330019,化工与制药类,2020,622,2,10403,工学,化工与制药类
537,330529,临床医学类,2020,617,2,10403,医学,临床医学类
538,331040,经济学,2020,610,1,10403,经济学,经济学类
539,331552,法学类（包含专业：法学、知识产权）,2020,609,1,10403,法学,法学类
540,332065,工商管理,2020,607,1,10403,管理学,工商管理类
541,332579,会计学（国际会计师）,2020,607,1,10403,管理学,工商管理类
542,333094,工商管理（中法实验班）,2020,607,1,10403,管理学,工商管理类
543,333610,历史学,2020,605,1,10403,历史学,历史学类
544,334127,公共关系学,2020,605,1,10403,管理学,公共管理类
545,334645,中国语言文学类（包含专业：汉语言文学、汉语国际教育）,2020,605,1,10403,文学,中国语言文学类
546,335164,新闻传播学类（包含专业：新闻学、广播电视学、广告学）,2020,605,1,10403,文学,新闻传播学类
547,335684,公共管理类（包含专业：行政管理、人力资源管理）,2020,605,1,10403,管理学,"工商管理类,公共管理类"
548,336205,土木类,2020,653,2,10422,工学,土木类
549,336727,化学类,2020,655,2,10422,理学,化学类
550,337250,生物科学类,2020,655,2,10422,理学,生物科学类
551,337774,管理科学与工程类,2020,655,2,10422,管理学,管理科学与工程类
552,338299,工商管理类,2020,656,2,10422,管理学,工商管理类
553,338825,电子信息类（微电子与电路集成方向）,2020,656,2,10422,工学,电子信息类
554,339352,机械类,2020,656,2,10422,工学,机械类
555,339880,环境科学与工程类,2020,656,2,10422,工学,环境科学与工程类
556,340409,材料类,2020,656,2,10422,工学,材料类
557,340939,能源动力类,2020,656,2,10422,工学,能源动力类
558,341470,建筑学（五年制）,2020,656,2,10422,工学,建筑类
559,342002,计算机类（软件数媒与大数据方向）,2020,657,2,10422,工学,计算机类
560,342535,电气工程及其自动化,2020,657,2,10422,工学,电气类
561,343069,自动化类,2020,657,2,10422,工学,自动化类
562,343604,物理学类,2020,658,2,10422,理学,物理学类
563,344140,网络空间安全,2020,658,2,10422,工学,计算机类
564,344677,电子信息类（通信电子与光电方向）,2020,659,2,10422,工学,电子信息类
565,345215,药学类,2020,659,2,10422,医学,药学类
566,345754,预防医学（五年制）,2020,662,2,10422,医学,公共卫生与预防医学类
567,346294,计算机类（计算机与智能方向）,2020,662,2,10422,工学,计算机类
568,346835,智能医学工程,2020,662,2,10422,医学,医学技术类
569,347377,经济学类,2020,663,2,10422,经济学,经济学类
570,347920,数学类,2020,664,2,10422,理学,数学类
571,348464,法学类,2020,664,2,10422,法学,法学类
572,349009,临床医学（五年制）,2020,665,2,10422,医学,临床医学类
573,349555,口腔医学（五年制）,2020,667,2,10422,医学,口腔医学类
574,350102,口腔医学（5+3一体化）,2020,668,2,10422,医学,口腔医学类
575,350650,临床医学（5+3一体化）,2020,669,2,10422,医学,临床医学类
576,351199,哲学类,2020,623,1,10422,哲学,哲学类
577,351749,外国语言文学类,2020,626,1,10422,文学,外国语言文学类
578,352300,公共管理类,2020,627,1,10422,管理学,公共管理类
579,352852,历史学类,2020,627,1,10422,历史学,历史学类
580,353405,社会学类,2020,627,1,10422,法学,社会学类
581,353959,工商管理类,2020,628,1,10422,管理学,工商管理类
582,354514,新闻传播学类,2020,628,1,10422,文学,新闻传播学类
583,355070,法学类,2020,629,1,10422,法学,法学类
584,355627,中国语言文学类,2020,629,1,10422,文学,中国语言文学类
585,356185,政治学类,2020,629,1,10422,法学,政治学类
586,356744,经济学类,2020,632,1,10422,经济学,经济学类
587,357304,口腔医学,2020,684,2,10486,医学,口腔医学类
588,357865,金融学类,2020,683,2,10486,经济学,金融学类
589,358427,口腔医学,2020,683,2,10486,医学,口腔医学类
590,358990,工科试验班,2020,681,2,10486,工学,
591,359554,理科试验班,2020,680,2,10486,理学,
592,360119,数学类,2020,676,2,10486,理学,数学类
593,360685,经济学类,2020,674,2,10486,经济学,经济学类
594,361252,临床医学,2020,674,2,10486,医学,临床医学类
595,361820,计算机类,2020,673,2,10486,工学,计算机类
596,362389,计算机类,2020,671,2,10486,工学,计算机类
597,362959,心理学,2020,670,2,10486,理学,心理学类
598,363530,临床医学,2020,670,2,10486,医学,临床医学类
599,364102,地球物理学,2020,669,2,10486,理学,地球物理学类
600,364675,电子信息类,2020,669,2,10486,工学,电子信息类
601,365249,遥感科学与技术,2020,669,2,10486,工学,测绘类
602,365824,临床医学类,2020,669,2,10486,医学,临床医学类
603,366400,工商管理类,2020,668,2,10486,管理学,工商管理类
604,366977,社会科学试验班,2020,667,2,10486,"法学,经济学,管理学,教育学",
605,367555,物理学类,2020,667,2,10486,理学,物理学类
606,368134,生物科学类,2020,667,2,10486,理学,生物科学类
607,368714,建筑类,2020,667,2,10486,工学,建筑类
608,369295,工科试验班,2020,666,2,10486,工学,
609,369877,工科试验班,2020,666,2,10486,工学,
610,370460,理科试验班,2020,666,2,10486,理学,
611,371044,化学类,2020,666,2,10486,理学,化学类
612,371629,测绘类,2020,666,2,10486,工学,测绘类
613,372215,药学类,2020,666,2,10486,医学,药学类
614,372802,公共卫生与预防医学类,2020,653,2,10486,医学,公共卫生与预防医学类
615,373390,护理学,2020,622,2,10486,医学,护理学类
616,373979,法学,2020,646,1,10486,法学,法学类
617,374569,人文科学试验班,2020,644,1,10486,"文学,哲学,历史学",
618,375160,经济学类,2020,644,1,10486,经济学,经济学类
619,375752,新闻传播学类,2020,642,1,10486,文学,新闻传播学类
620,376345,政治学类,2020,640,1,10486,法学,政治学类
621,376939,工商管理类,2020,640,1,10486,管理学,工商管理类
622,377534,社会科学试验班,2020,639,1,10486,"法学,经济学,管理学,教育学",
623,378130,社会学类,2020,639,1,10486,法学,社会学类
624,378727,中国语言文学类,2020,639,1,10486,文学,中国语言文学类
625,379325,外国语言文学类,2020,639,1,10486,文学,外国语言文学类
626,379924,历史学类,2020,639,1,10486,历史学,历史学类
627,380524,公共卫生与预防医学类,2020,623,1,10486,医学,公共卫生与预防医学类
