,id,majorName,year,minScore,categoryID_id,collegeID_id,c1,c2,college_loc,provinceLoc,cityLoc,adcode
1749,1608905,理科试验班类(高等理工学院),2020,689,2.0,10006,理学,,北京市,北京市,北京市,110000
1750,1610584,财政学类,2020,691,2.0,10002,经济学,财政学类,北京市,北京市,北京市,110000
1751,1612264,法学,2020,695,2.0,10002,法学,法学类,北京市,北京市,北京市,110000
1752,1613945,工商管理类,2020,689,2.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000
1753,1615627,国际政治,2020,687,2.0,10002,法学,政治学类,北京市,北京市,北京市,110000
1754,1617310,金融学类,2020,695,2.0,10002,经济学,金融学类,北京市,北京市,北京市,110000
1755,1618994,经济学类,2020,692,2.0,10002,经济学,经济学类,北京市,北京市,北京市,110000
1756,1620679,理科试验班,2020,689,2.0,10002,理学,,北京市,北京市,北京市,110000
1757,1622365,人力资源管理,2020,688,2.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000
1758,1624052,社会科学试验班（管理学科类）,2020,687,2.0,10002,管理学,,北京市,北京市,北京市,110000
1759,1625740,社会学类,2020,687,2.0,10002,法学,社会学类,北京市,北京市,北京市,110000
1760,1627429,新闻传播学类,2020,688,2.0,10002,文学,新闻传播学类,北京市,北京市,北京市,110000
1761,1629119,理科试验班（基础学科类）,2020,683,2.0,10002,理学,,北京市,北京市,北京市,110000
1762,1630810,外国语言文学类,2020,683,2.0,10002,文学,外国语言文学类,北京市,北京市,北京市,110000
1763,1632502,法学,2020,660,1.0,10002,法学,法学类,北京市,北京市,北京市,110000
1764,1634195,工商管理类,2020,655,1.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000
1765,1635889,国际政治,2020,654,1.0,10002,法学,政治学类,北京市,北京市,北京市,110000
1766,1637584,金融学类,2020,655,1.0,10002,经济学,金融学类,北京市,北京市,北京市,110000
1767,1639280,经济学类,2020,655,1.0,10002,经济学,经济学类,北京市,北京市,北京市,110000
1768,1640977,人力资源管理,2020,652,1.0,10002,管理学,工商管理类,北京市,北京市,北京市,110000
1769,1642675,社会科学试验班（管理学科类）,2020,653,1.0,10002,管理学,,北京市,北京市,北京市,110000
1770,1644374,社会学类,2020,654,1.0,10002,法学,社会学类,北京市,北京市,北京市,110000
1771,1646074,新闻传播学类,2020,656,1.0,10002,文学,新闻传播学类,北京市,北京市,北京市,110000
1772,1647775,马克思主义理论类,2020,653,1.0,10002,法学,马克思主义理论类,北京市,北京市,北京市,110000
1773,1649477,人文科学试验班,2020,655,1.0,10002,"文学,哲学,历史学",,北京市,北京市,北京市,110000
1774,1651180,外国语言文学类,2020,652,1.0,10002,文学,外国语言文学类,北京市,北京市,北京市,110000
1775,1652884,设计学类（加权成绩）,2020,605,1.0,10002,艺术学,设计学类,北京市,北京市,北京市,110000
1776,1654589,徐特立英才班,2020,682,2.0,10007,"工学,理学",,北京市,北京市,北京市,110000
1777,1656295,宇航与机电类,2020,677,2.0,10007,工学,航空航天类,北京市,北京市,北京市,110000
1778,1658002,智能制造与车辆实验班,2020,677,2.0,10007,工学,机械类,北京市,北京市,北京市,110000
1779,1659710,信息科学技术,2020,677,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000
1780,1661419,电子信息实验班,2020,677,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000
1781,1663129,经济管理试验班,2020,677,2.0,10007,经济学,经济学类,北京市,北京市,北京市,110000
1782,1664840,信息科学技术(筑梦计划),2020,673,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000
1783,1666552,电子信息实验班(筑梦计划),2020,672,2.0,10007,工学,电子信息类,北京市,北京市,北京市,110000
1784,1668265,智能制造与车辆实验班(筑梦计划),2020,659,2.0,10007,工学,机械类,北京市,北京市,北京市,110000
1785,1669979,宇航与机电类(筑梦计划),2020,657,2.0,10007,工学,航空航天类,北京市,北京市,北京市,110000
1786,1671694,理学与材料菁英班(筑梦计划),2020,651,2.0,10007,工学,材料类,北京市,北京市,北京市,110000
1787,1673410,经济管理试验班(筑梦计划),2020,649,2.0,10007,经济学,经济学类,北京市,北京市,北京市,110000
1788,1675127,社会科学试验班(精品文科班),2020,629,1.0,10007,"法学,经济学,管理学,教育学",,北京市,北京市,北京市,110000
1789,1676845,理科试验班,2020,655,2.0,10008,理学,,北京市,北京市,北京市,110000
1790,1678564,工科试验班类,2020,652,2.0,10008,工学,,北京市,北京市,北京市,110000
1791,1680284,材料科学与工程,2020,647,2.0,10008,工学,材料类,北京市,北京市,北京市,110000
1792,1682005,工商管理类,2020,647,2.0,10008,管理学,工商管理类,北京市,北京市,北京市,110000
1793,1683727,管理科学与工程类,2020,647,2.0,10008,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1794,1685450,机械类,2020,646,2.0,10008,工学,机械类,北京市,北京市,北京市,110000
1795,1687174,能源动力类,2020,646,2.0,10008,工学,能源动力类,北京市,北京市,北京市,110000
1796,1688899,自动化类,2020,650,2.0,10008,工学,自动化类,北京市,北京市,北京市,110000
1797,1690625,计算机类,2020,652,2.0,10008,工学,计算机类,北京市,北京市,北京市,110000
1798,1692352,通信工程,2020,651,2.0,10008,工学,电子信息类,北京市,北京市,北京市,110000
1799,1694080,土木类,2020,646,2.0,10008,工学,土木类,北京市,北京市,北京市,110000
1800,1695809,安全工程,2020,648,2.0,10008,工学,安全科学与工程类,北京市,北京市,北京市,110000
1801,1697539,数学类,2020,650,2.0,10008,理学,数学类,北京市,北京市,北京市,110000
1802,1699270,应用物理学,2020,648,2.0,10008,理学,物理学类,北京市,北京市,北京市,110000
1803,1701002,应用化学,2020,648,2.0,10008,理学,化学类,北京市,北京市,北京市,110000
1804,1702735,生物技术,2020,646,2.0,10008,理学,生物科学类,北京市,北京市,北京市,110000
1805,1704469,工商管理类,2020,620,1.0,10008,管理学,工商管理类,北京市,北京市,北京市,110000
1806,1706204,社会科学试验班,2020,619,1.0,10008,"法学,经济学,管理学,教育学",,北京市,北京市,北京市,110000
1807,1707940,外国语言文学类,2020,618,1.0,10008,文学,外国语言文学类,北京市,北京市,北京市,110000
1808,1709677,材料类(先进材料及绿色制造)	,2020,637,2.0,10010,工学,材料类,北京市,北京市,北京市,110000
1809,1711415,管理科学与工程类,2020,637,2.0,10010,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1810,1713154,环境工程,2020,638,2.0,10010,工学,环境科学与工程类,北京市,北京市,北京市,110000
1811,1714894,工商管理类,2020,638,2.0,10010,管理学,工商管理类,北京市,北京市,北京市,110000
1812,1716635,生物工程类（绿色生物制造与生物安全）,2020,638,2.0,10010,工学,生物工程类,北京市,北京市,北京市,110000
1813,1718377,化学类,2020,639,2.0,10010,理学,化学类,北京市,北京市,北京市,110000
1814,1720120,机械类（高端装备与智能制造、机器人）,2020,639,2.0,10010,工学,机械类,北京市,北京市,北京市,110000
1815,1721864,制药工程,2020,639,2.0,10010,工学,化工与制药类,北京市,北京市,北京市,110000
1816,1723609,工科试验班（绿色化工与新能源类）,2020,641,2.0,10010,工学,"化工与制药类,能源动力类",北京市,北京市,北京市,110000
1817,1725355,电子科学与技术,2020,642,2.0,10010,工学,电子信息类,北京市,北京市,北京市,110000
1818,1727102,自动化类,2020,642,2.0,10010,工学,自动化类,北京市,北京市,北京市,110000
1819,1728850,工科试验班（生工高精尖班）,2020,642,2.0,10010,工学,生物工程类,北京市,北京市,北京市,110000
1820,1730599,工科试验班（高材精英班）,2020,643,2.0,10010,工学,材料类,北京市,北京市,北京市,110000
1821,1732349,人工智能,2020,643,2.0,10010,工学,电子信息类,北京市,北京市,北京市,110000
1822,1734100,理科试验班（化学优培计划）,2020,643,2.0,10010,理学,化学类,北京市,北京市,北京市,110000
1823,1735852,计算机类,2020,644,2.0,10010,工学,计算机类,北京市,北京市,北京市,110000
1824,1737605,数学类,2020,644,2.0,10010,理学,数学类,北京市,北京市,北京市,110000
1825,1739359,公共管理类,2020,606,1.0,10010,管理学,公共管理类,北京市,北京市,北京市,110000
1826,1741114,工商管理类,2020,609,1.0,10010,管理学,工商管理类,北京市,北京市,北京市,110000
1827,1742870,法学,2020,610,1.0,10010,法学,法学类,北京市,北京市,北京市,110000
1828,1744627,英语,2020,610,1.0,10010,文学,外国语言文学类,北京市,北京市,北京市,110000
1829,1746385,国际经济与贸易,2020,611,1.0,10010,经济学,经济与贸易类,北京市,北京市,北京市,110000
1830,1748144,通信工程(大类招生),2020,666,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000
1831,1749904,电子信息类,2020,663,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000
1832,1751665,计算机类,2020,670,2.0,10013,工学,计算机类,北京市,北京市,北京市,110000
1833,1753427,软件工程,2020,662,2.0,10013,工学,计算机类,北京市,北京市,北京市,110000
1834,1755190,人工智能(大类招生),2020,664,2.0,10013,工学,电子信息类,北京市,北京市,北京市,110000
1835,1756954,自动化类,2020,662,2.0,10013,工学,自动化类,北京市,北京市,北京市,110000
1836,1758719,电子商务,2020,662,2.0,10013,管理学,电子商务类,北京市,北京市,北京市,110000
1837,1760485,信息管理与信息系统,2020,662,2.0,10013,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1838,1762252,工商管理类,2020,662,2.0,10013,管理学,工商管理类,北京市,北京市,北京市,110000
1839,1764020,应用物理学,2020,662,2.0,10013,理学,物理学类,北京市,北京市,北京市,110000
1840,1765789,科技与创意设计试验班,2020,663,2.0,10013,艺术学,设计学类,北京市,北京市,北京市,110000
1841,1767559,公共事业管理,2020,619,1.0,10013,管理学,公共管理类,北京市,北京市,北京市,110000
1842,1769330,英语,2020,620,1.0,10013,文学,外国语言文学类,北京市,北京市,北京市,110000
1843,1771102,日语,2020,614,1.0,10013,文学,外国语言文学类,北京市,北京市,北京市,110000
1844,1772875,法学,2020,613,1.0,10013,法学,法学类,北京市,北京市,北京市,110000
1845,1774649,金融学（实验班）,2020,606,2.0,11417,经济学,金融学类,北京市,北京市,北京市,110000
1846,1776424,金融学,2020,601,2.0,11417,经济学,金融学类,北京市,北京市,北京市,110000
1847,1778200,会计学,2020,598,2.0,11417,管理学,工商管理类,北京市,北京市,北京市,110000
1848,1779977,旅游管理,2020,597,2.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000
1849,1781755,旅游管理（博雅实验班）,2020,597,2.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000
1850,1783534,金融学,2020,603,1.0,11417,经济学,金融学类,北京市,北京市,北京市,110000
1851,1785314,会计学,2020,591,1.0,11417,管理学,工商管理类,北京市,北京市,北京市,110000
1852,1787095,旅游管理（博雅实验班）,2020,589,1.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000
1853,1788877,旅游管理,2020,588,1.0,11417,管理学,旅游管理类,北京市,北京市,北京市,110000
1854,1790660,传播学(媒体市场调查与分析方向),2020,637,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1855,1792444,管理科学与工程类,2020,637,2.0,10033,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1856,1794229,广播电视工程,2020,638,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1857,1796015,广告学(数字营销方向),2020,639,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1858,1797802,广播电视学,2020,640,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1859,1799590,电子信息工程,2020,640,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1860,1801379,物联网工程,2020,640,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1861,1803169,文化产业管理,2020,641,2.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000
1862,1804960,经济学类,2020,641,2.0,10033,经济学,经济学类,北京市,北京市,北京市,110000
1863,1806752,数据科学与大数据技术,2020,642,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1864,1808545,网络空间安全,2020,643,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1865,1810339,人工智能,2020,643,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1866,1812134,自动化(演艺工程与智能技术方向),2020,645,2.0,10033,工学,自动化类,北京市,北京市,北京市,110000
1867,1813930,网络与新媒体(智能融媒体运营方向),2020,647,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1868,1815727,数字媒体技术(游戏设计技术方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1869,1817525,数据科学与大数据技术(传媒大数据方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1870,1819324,通信工程,2020,648,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1871,1821124,数字媒体技术,2020,650,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1872,1822925,新闻学(数据新闻报道方向),2020,652,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1873,1824727,汉语国际教育,2020,622,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000
1874,1826530,工商管理类,2020,622,1.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000
1875,1828334,汉语言文学,2020,624,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000
1876,1830139,公共关系学,2020,624,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000
1877,1831945,行政管理(国家治理与政治传播方向),2020,625,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000
1878,1833752,广告学,2020,627,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1879,1835560,新闻学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1880,1837369,传播学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1881,1839179,网络与新媒体(媒体创意方向),2020,629,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1882,1840990,传播学(媒体市场调查与分析方向),2020,637,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1883,1842802,管理科学与工程类,2020,637,2.0,10033,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1884,1844615,广播电视工程,2020,638,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1885,1846429,广告学(数字营销方向),2020,639,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1886,1848244,广播电视学,2020,640,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1887,1850060,电子信息工程,2020,640,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1888,1851877,物联网工程,2020,640,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1889,1853695,文化产业管理,2020,641,2.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000
1890,1855514,经济学类,2020,641,2.0,10033,经济学,经济学类,北京市,北京市,北京市,110000
1891,1857334,数据科学与大数据技术,2020,642,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1892,1859155,网络空间安全,2020,643,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1893,1860977,人工智能,2020,643,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1894,1862800,自动化(演艺工程与智能技术方向),2020,645,2.0,10033,工学,自动化类,北京市,北京市,北京市,110000
1895,1864624,网络与新媒体(智能融媒体运营方向),2020,647,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1896,1866449,数字媒体技术(游戏设计技术方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1897,1868275,数据科学与大数据技术(传媒大数据方向),2020,648,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1898,1870102,通信工程,2020,648,2.0,10033,工学,电子信息类,北京市,北京市,北京市,110000
1899,1871930,数字媒体技术,2020,650,2.0,10033,工学,计算机类,北京市,北京市,北京市,110000
1900,1873759,新闻学(数据新闻报道方向),2020,652,2.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1901,1875589,汉语国际教育,2020,622,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000
1902,1877420,工商管理类,2020,622,1.0,10033,管理学,工商管理类,北京市,北京市,北京市,110000
1903,1879252,汉语言文学,2020,624,1.0,10033,文学,中国语言文学类,北京市,北京市,北京市,110000
1904,1881085,公共关系学,2020,624,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000
1905,1882919,行政管理(国家治理与政治传播方向),2020,625,1.0,10033,管理学,公共管理类,北京市,北京市,北京市,110000
1906,1884754,广告学,2020,627,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1907,1886590,新闻学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1908,1888427,传播学,2020,628,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1909,1890265,网络与新媒体(媒体创意方向),2020,629,1.0,10033,文学,新闻传播学类,北京市,北京市,北京市,110000
1910,1892104,安全工程,2020,632,2.0,11415,工学,安全科学与工程类,北京市,北京市,北京市,110000
1911,1893944,宝石及材料工艺学,2020,631,2.0,11415,工学,材料类,北京市,北京市,北京市,110000
1912,1895785,材料类,2020,633,2.0,11415,工学,材料类,北京市,北京市,北京市,110000
1913,1897627,材料物理,2020,630,2.0,11415,工学,材料类,北京市,北京市,北京市,110000
1914,1899470,测绘工程,2020,633,2.0,11415,工学,测绘类,北京市,北京市,北京市,110000
1915,1901314,测控技术与仪器,2020,626,2.0,11415,工学,仪器类,北京市,北京市,北京市,110000
1916,1903159,地理信息科学,2020,635,2.0,11415,理学,地理科学类,北京市,北京市,北京市,110000
1917,1905005,地球物理学,2020,633,2.0,11415,理学,地球物理学类,北京市,北京市,北京市,110000
1918,1906852,地下水科学与工程,2020,630,2.0,11415,工学,地质类,北京市,北京市,北京市,110000
1919,1908700,地质工程,2020,628,2.0,11415,工学,地质类,北京市,北京市,北京市,110000
1920,1910549,地质学（基地班）,2020,640,2.0,11415,理学,地质学类,北京市,北京市,北京市,110000
1921,1912399,地质学类,2020,633,2.0,11415,理学,地质学类,北京市,北京市,北京市,110000
1922,1914250,电气工程及其自动化,2020,638,2.0,11415,工学,电气类,北京市,北京市,北京市,110000
1923,1916102,电子信息工程,2020,638,2.0,11415,工学,电子信息类,北京市,北京市,北京市,110000
1924,1917955,工商管理类,2020,633,2.0,11415,管理学,工商管理类,北京市,北京市,北京市,110000
1925,1919809,海洋科学,2020,622,2.0,11415,理学,海洋科学类,北京市,北京市,北京市,110000
1926,1921664,海洋资源与环境,2020,622,2.0,11415,理学,海洋科学类,北京市,北京市,北京市,110000
1927,1923520,环境工程,2020,632,2.0,11415,工学,环境科学与工程类,北京市,北京市,北京市,110000
1928,1925377,机械设计制造及其自动化,2020,636,2.0,11415,工学,机械类,北京市,北京市,北京市,110000
1929,1927235,计算机科学与技术,2020,643,2.0,11415,工学,计算机类,北京市,北京市,北京市,110000
1930,1929094,勘查技术与工程,2020,624,2.0,11415,工学,地质类,北京市,北京市,北京市,110000
1931,1930954,软件工程,2020,639,2.0,11415,工学,计算机类,北京市,北京市,北京市,110000
1932,1932815,石油工程,2020,621,2.0,11415,工学,矿业类,北京市,北京市,北京市,110000
1933,1934677,数学与应用数学,2020,634,2.0,11415,理学,数学类,北京市,北京市,北京市,110000
1934,1936540,土地整治工程,2020,630,2.0,11415,工学,农业工程类,北京市,北京市,北京市,110000
1935,1938404,土地资源管理,2020,626,2.0,11415,管理学,公共管理类,北京市,北京市,北京市,110000
1936,1940269,土木工程,2020,642,2.0,11415,工学,土木类,北京市,北京市,北京市,110000
1937,1942135,英语,2020,632,2.0,11415,文学,外国语言文学类,北京市,北京市,北京市,110000
1938,1944002,资源勘查工程（能源）,2020,634,2.0,11415,工学,地质类,北京市,北京市,北京市,110000
1939,1945870,法学,2020,613,1.0,11415,法学,法学类,北京市,北京市,北京市,110000
1940,1947739,英语,2020,613,1.0,11415,文学,外国语言文学类,北京市,北京市,北京市,110000
1941,1949609,法语,2020,638,1.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1942,1951480,法语（国际关系）,2020,637,1.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1943,1953352,外交学,2020,634,1.0,10030,法学,政治学类,北京市,北京市,北京市,110000
1944,1955225,德语,2020,634,1.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1945,1957099,日语,2020,633,1.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1946,1958974,英语,2020,633,1.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1947,1960850,汉语国际教育,2020,632,1.0,10030,文学,中国语言文学类,北京市,北京市,北京市,110000
1948,1962727,法学（英语）,2020,616,1.0,10030,法学,法学类,北京市,北京市,北京市,110000
1949,1964605,工商管理类,2020,612,1.0,10030,管理学,工商管理类,北京市,北京市,北京市,110000
1950,1966484,新闻学（日语）,2020,610,1.0,10030,文学,"新闻传播学类,外国语言文学类",北京市,北京市,北京市,110000
1951,1968364,国际经济与贸易,2020,610,1.0,10030,经济学,经济与贸易类,北京市,北京市,北京市,110000
1952,1970245,传播学,2020,604,1.0,10030,文学,新闻传播学类,北京市,北京市,北京市,110000
1953,1972127,法语,2020,677,2.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1954,1974010,英语,2020,662,2.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1955,1975894,德语,2020,654,2.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1956,1977779,传播学,2020,654,2.0,10030,文学,新闻传播学类,北京市,北京市,北京市,110000
1957,1979665,计算机科学与技术（英语）,2020,654,2.0,10030,工学,计算机类,北京市,北京市,北京市,110000
1958,1981552,法学（国际商法）,2020,653,2.0,10030,法学,法学类,北京市,北京市,北京市,110000
1959,1983440,信息管理与信息系统（大数据与商务分析方向）,2020,652,2.0,10030,管理学,管理科学与工程类,北京市,北京市,北京市,110000
1960,1985329,国际经济与贸易,2020,652,2.0,10030,经济学,经济与贸易类,北京市,北京市,北京市,110000
1961,1987219,俄语（金融方向）,2020,652,2.0,10030,文学,外国语言文学类,北京市,北京市,北京市,110000
1962,1989110,国际商务（德语和德语国家研究）,2020,651,2.0,10030,管理学,工商管理类,北京市,北京市,北京市,110000
1963,1991002,金融学（俄语与俄语国家研究）,2020,651,2.0,10030,经济学,金融学类,北京市,北京市,北京市,110000
1964,1992895,工商管理类,2020,650,2.0,10030,管理学,工商管理类,北京市,北京市,北京市,110000
1965,1994789,教育学类（含教育学、学前教育、特殊教育、教育技术学专业）,2020,642,1.0,10027,教育学,教育学类,北京市,北京市,北京市,110000
1966,1996684,教育学类（含教育学、学前教育、特殊教育、教育技术学专业）,2020,672,2.0,10027,教育学,教育学类,北京市,北京市,北京市,110000
1967,1998580,政治学、经济学与哲学,2020,639,1.0,10027,经济学,经济学类,北京市,北京市,北京市,110000
1968,2000477,国际经济与贸易（瀚德实验班1班德语，仅招有专业志愿者）,2020,673,2.0,10027,经济学,经济与贸易类,北京市,北京市,北京市,110000
1969,2002375,金融学,2020,640,1.0,10027,经济学,金融学类,北京市,北京市,北京市,110000
1970,2004274,会计学,2020,670,2.0,10027,管理学,工商管理类,北京市,北京市,北京市,110000
1971,2006174,法学（卓越实验班）,2020,643,1.0,10027,法学,法学类,北京市,北京市,北京市,110000
1972,2008075,法学（卓越实验班）,2020,670,2.0,10027,法学,法学类,北京市,北京市,北京市,110000
1973,2009977,法学（瀚德实验班2班西班牙语，仅招有专业志愿者）,2020,641,1.0,10027,法学,法学类,北京市,北京市,北京市,110000
1974,2011880,社会学,2020,639,1.0,10027,法学,社会学类,北京市,北京市,北京市,110000
1975,2013784,心理学,2020,675,2.0,10027,理学,心理学类,北京市,北京市,北京市,110000
1976,2015689,汉语言文学,2020,643,1.0,10027,文学,中国语言文学类,北京市,北京市,北京市,110000
1977,2017595,英语,2020,668,2.0,10027,文学,外国语言文学类,北京市,北京市,北京市,110000
1978,2019502,传播学（网络新媒体方向）,2020,639,1.0,10027,文学,新闻传播学类,北京市,北京市,北京市,110000
1979,2021410,历史学,2020,640,1.0,10027,历史学,历史学类,北京市,北京市,北京市,110000
1980,2023319,数学与应用数学,2020,674,2.0,10027,理学,数学类,北京市,北京市,北京市,110000
1981,2025229,物理学,2020,670,2.0,10027,理学,物理学类,北京市,北京市,北京市,110000
1982,2027140,化学,2020,668,2.0,10027,理学,化学类,北京市,北京市,北京市,110000
1983,2029052,天文学,2020,668,2.0,10027,理学,天文学类,北京市,北京市,北京市,110000
1984,2030965,地理科学类（含自然地理与资源环境、人文地理与城乡规划、地理信息科学专业）,2020,668,2.0,10027,理学,地理科学类,北京市,北京市,北京市,110000
1985,2032879,统计学,2020,674,2.0,10027,理学,统计学类,北京市,北京市,北京市,110000
1986,2034794,环境科学与工程类（含环境科学、环境工程、环境生态工程专业）,2020,670,2.0,10027,工学,环境科学与工程类,北京市,北京市,北京市,110000
1987,2036710,生物科学类（含生物科学、生物技术、生态学专业）,2020,668,2.0,10027,理学,生物科学类,北京市,北京市,北京市,110000
1988,2038627,计算机科学与技术,2020,669,2.0,10027,工学,计算机类,北京市,北京市,北京市,110000
1989,2040545,人工智能,2020,663,2.0,10027,工学,电子信息类,北京市,北京市,北京市,110000
1990,2042464,公共管理类（含信息管理与信息系统<大数据治理方向>、人力资源管理、公共事业管理专业）,2020,639,1.0,10027,管理学,"管理科学与工程类,工商管理类,公共管理类",北京市,北京市,北京市,110000
1991,2044384,人文科学试验班（含汉语言文学、历史学、哲学）<励耘实验班>,2020,647,1.0,10027,"文学,哲学,历史学",中国语言文学类,北京市,北京市,北京市,110000
1992,2046305,理科试验班（含数学与应用数学、物理学、化学、生物科学）<励耘实验班>,2020,680,2.0,10027,理学,"数学类,物理学类,化学类,生物科学类",北京市,北京市,北京市,110000
1993,2048227,计算机科学与技术（创新实验班） ,2020,621,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000
1994,2050150,计算机科学与技术,2020,620,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000
1995,2052074,数字媒体技术,2020,619,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000
1996,2053999,信息与计算科学 ,2020,618,2.0,10009,理学,数学类,北京市,北京市,北京市,110000
1997,2055925,统计学 ,2020,618,2.0,10009,理学,统计学类,北京市,北京市,北京市,110000
1998,2057852,自动化（智能机器人与智能工业控制） ,2020,618,2.0,10009,工学,自动化类,北京市,北京市,北京市,110000
1999,2059780,自动化（智能机器人与智能工业控制） ,2020,618,2.0,10009,工学,自动化类,北京市,北京市,北京市,110000
2000,2061709,自动化（创新实验班） ,2020,618,2.0,10009,工学,自动化类,北京市,北京市,北京市,110000
2001,2063639,自动化（创新实验班） ,2020,618,2.0,10009,工学,自动化类,北京市,北京市,北京市,110000
2002,2065570,电子信息工程（理工科实验班） ,2020,617,2.0,10009,工学,电子信息类,北京市,北京市,北京市,110000
2003,2067502,工商管理 ,2020,617,2.0,10009,管理学,工商管理类,北京市,北京市,北京市,110000
2004,2069435,通信工程 ,2020,616,2.0,10009,工学,电子信息类,北京市,北京市,北京市,110000
2005,2071369,新能源科学与工程（智能电网） ,2020,616,2.0,10009,工学,能源动力类,北京市,北京市,北京市,110000
2006,2073304,电子信息工程 ,2020,615,2.0,10009,工学,电子信息类,北京市,北京市,北京市,110000
2007,2075240,电气工程及其自动化 ,2020,614,2.0,10009,工学,电气类,北京市,北京市,北京市,110000
2008,2077177,电气工程及其自动化 ,2020,614,2.0,10009,工学,电气类,北京市,北京市,北京市,110000
2009,2079115,信息安全 ,2020,614,2.0,10009,工学,计算机类,北京市,北京市,北京市,110000
2010,2081054,机械设计制造及其自动化（机器人） ,2020,612,2.0,10009,工学,机械类,北京市,北京市,北京市,110000
2011,2082994,建筑环境与能源应用工程（绿色建筑与新能源） ,2020,612,2.0,10009,工学,土木类,北京市,北京市,北京市,110000
2012,2084935,城乡规划（学制五年） ,2020,612,2.0,10009,工学,建筑类,北京市,北京市,北京市,110000
